date,ticker,group,open,close,high,low,volume,ingest_date,ma30,ma30_slope_pct,ma30_slope_signal,ma30_slope_signal_confirmed,price_to_ma_pct,price_vs_ma_signal,price_vs_ma_breakout,price_vs_ma_signal_confirmed,bench_close,rs_ratio,rs_slope_pct,rs_slope_signal,rs_slope_signal_confirmed,recent_avg_vol,vol_factor,recent_max_vol,vol_rank_pct,up_week,vol_on_up,vol_on_down,accumulation_score,breakout_volume_ok,accumulation_confirmed,distribution_confirmed,stage_score_core,stage_label_core,stage_reason
2025-07-14,KIE,Theme,56.6367205727,57.4344208625,57.7933859929,56.207956667,7092020,2025-11-29,57.50745386506,-0.04011530159139834,flat,flat,-0.12699745450628525,near,false,unconfirmed_near,625.8533030809,0.09176978148036685,-1.1032386449654754,falling,falling,5455001,1.3000950870586458,11873467,0.5972998451084254,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-07-21,KIE,Theme,57.4443921161,57.5141908914,57.7734434856,56.7264618553,3941800,2025-11-29,57.55239165191332,-0.007219794001519382,flat,flat,-0.06637562648024148,near,false,near,635.3471101578,0.09052404578831767,-1.6772699990806348,falling,falling,4951561,0.7960721881443044,11873467,0.3319839100070771,true,0,0,-0.125,false,false,false,0.42999999999999994,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-07-28,KIE,Theme,57.4443921161,55.5498539279,57.4571553207,55.0114062323,4367979,2025-11-29,57.540757363019985,0.011916206438045753,flat,flat,-3.4599882350514326,below,false,unconfirmed_below,620.0094260356,0.08959517645254383,-1.3757710282727296,falling,falling,5065361.25,0.8623232943158793,11873467,0.3678773015497495,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-08-04,KIE,Theme,56.0783303699,56.7763181234,57.2150532828,55.7393077467,5466886,2025-11-29,57.64422040595331,0.05621004994180329,flat,flat,-1.5056189093046966,near,false,unconfirmed_near,635.4268900492,0.08935145649722805,-1.011910309818473,falling,falling,5217171.25,1.0478640125144445,11873467,0.46042878630142314,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-11,KIE,Theme,56.866059406,57.6936734566,58.660885058,56.8062318843,4088925,2025-11-29,57.67765914420332,0.07680540514691202,flat,flat,0.027765191296419276,near,false,unconfirmed_near,641.6696665515,0.0899117980232116,-0.28209288402900157,flat,unconfirmed_flat,4466397.5,0.9154861384370737,11873467,0.34437498331363536,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-18,KIE,Theme,57.6438171885,59.3887865724,59.7477517028,57.4244496088,2234151,2025-11-29,57.782444691376654,0.09563658546313428,flat,flat,2.77998255283767,above,false,unconfirmed_above,643.534521513,0.09228531584097822,0.1123538385501474,flat,unconfirmed_flat,4039485.25,0.5530781428153501,11873467,0.18816332247354542,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-25,KIE,Theme,59.3090165434,58.6907988188,59.3090165434,58.3816899566,3169611,2025-11-29,57.831639140926654,0.09704114147063522,flat,flat,1.4856222141304098,near,false,unconfirmed_near,643.2752368659,0.09123746019627202,0.1576187634438261,flat,flat,3739893.25,0.8475137625920205,11873467,0.2669490722465477,false,0,0,0,false,false,false,0.35,Stage 4, |  |  | 
2025-09-01,KIE,Theme,58.2620349131,58.6907988188,59.5582978839,57.9080554095,3591304,2025-11-29,57.85840411023332,0.1104075656179951,flat,flat,1.4386755413799086,near,false,unconfirmed_near,645.4592113931,0.09092874930412281,0.2976885373478419,flat,flat,3270997.75,1.0979231031265613,11873467,0.3024646465939561,false,0,0,0,false,false,false,0.35,Stage 4, |  |  | 
2025-09-08,KIE,Theme,58.660885058,59.029821442,59.3389303043,57.8731560218,3673215,2025-11-29,57.91889931388999,0.09530145641740936,flat,flat,1.9180649861617673,near,false,near,655.6012300876,0.09003921703153693,0.15394500801007555,flat,flat,3167070.25,1.1598148162327628,11873467,0.3093633055955771,true,0,0,0,false,false,false,0.5299999999999999,Stage 3, |  |  | 
2025-09-15,KIE,Theme,59.1395052318,58.8104538623,59.2292465144,57.4144783552,6484637,2025-11-29,57.99912957929665,0.11147138766141827,flat,flat,1.3988559636814988,near,false,near,663.7,0.08860999527241223,-0.28957328836051055,flat,flat,4229691.75,1.5331228333601379,11873467,0.5461451992076114,false,0,1,-0.125,false,false,false,0.5299999999999999,Stage 3, |  |  | 
2025-09-22,KIE,Theme,58.62,59.17,59.39,58.19,3211488,2025-11-29,57.990082209579995,0.07186872044350491,flat,flat,2.0346889424224397,above,false,unconfirmed_above,661.82,0.0894049741621589,-0.6242253499533122,falling,unconfirmed_falling,4240161,0.7573976554192164,11873467,0.2704760117664032,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-09-29,KIE,Theme,59.22,60.09,60.19,58.38,5423607,2025-11-29,58.04534572688999,0.07390645990253439,flat,flat,3.522512007647168,above,false,unconfirmed_above,669.21,0.08979244183440176,-0.31675988322377835,flat,unconfirmed_flat,4698236.75,1.1543920173882254,11873467,0.4567837683803728,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-06,KIE,Theme,60.19,58.39,60.5,58.325,4822979,2025-11-29,58.04031427925999,0.06288115679101171,flat,flat,0.6024876417062556,near,false,unconfirmed_near,653.02,0.08941533184282258,-0.3328798587646728,flat,unconfirmed_flat,4985677.75,0.9673667737550827,11873467,0.4061980380288251,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-13,KIE,Theme,58.41,56.77,59.615,56.18,8666690,2025-11-29,57.97567546156999,0.01960539594245654,flat,flat,-2.0796229659612817,below,false,unconfirmed_below,664.39,0.08544680082481676,-1.0200924348579445,falling,unconfirmed_falling,5531191,1.56687592238272,11873467,0.7299207552436032,false,0,1,-0.25,false,false,false,0.25,Stage 4, |  |  | 
2025-10-20,KIE,Theme,56.9,57.16,57.69,56.55,7076910,2025-11-29,57.88725668301333,-0.03857743972877041,flat,flat,-1.2563329559660048,near,false,unconfirmed_near,677.25,0.0844001476559616,-0.9501970073485199,falling,unconfirmed_falling,6497546.5,1.0891665030792776,11873467,0.5960272597717247,true,0,0,-0.25,false,false,false,0.25,Stage 4, |  |  | 
2025-10-27,KIE,Theme,57.32,56.39,57.51,55.565,10673867,2025-11-29,57.93127926062667,-0.02028034681544704,flat,flat,-2.660530339219016,below,false,unconfirmed_below,682.06,0.08267601090813126,-1.505277154226997,falling,falling,7810111.5,1.3666728061436766,11873467,0.8989680099334086,false,0,0,-0.25,false,false,false,0.25,Stage 4, |  |  | 
2025-11-03,KIE,Theme,56.18,58.62,58.62,55.415,13711422,2025-11-29,58.01483151874666,-0.010513920715332846,flat,flat,1.043127189049554,near,false,unconfirmed_near,670.97,0.0873660521334784,-0.5404440844582868,falling,falling,10032222.25,1.3667382618043575,13711422,1,true,0,0,-0.25,true,false,false,0.25,Stage 4, |  |  | 
2025-11-10,KIE,Theme,58.56,59.04,59.57,58.09,13141257,2025-11-29,58.10310280277999,0.02163617626806757,flat,flat,1.6124736064442657,near,false,unconfirmed_near,671.93,0.08786629559626748,-0.3464811268112386,flat,unconfirmed_flat,11150864,1.1784967514624876,13711422,0.9584167856550546,true,0,0,-0.125,true,false,false,0.25,Stage 4, |  |  | 
2025-11-17,KIE,Theme,59.03,58.99,59.37,57.92,13184666,2025-11-29,58.19501083391333,0.07566461989346795,flat,flat,1.366077872818936,near,false,near,659.03,0.08951034095564694,0.9511275066134459,rising,unconfirmed_rising,12677803,1.0399803499076299,13711422,0.9615826863180201,false,0,0,-0.125,true,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-11-24,KIE,Theme,59.1,60.01,60.37,58.76,6606414,2025-11-29,58.26457009380333,0.130361475879275,flat,flat,2.995696876140347,above,false,unconfirmed_above,683.39,0.08781223020530005,0.8085489526030313,rising,unconfirmed_rising,11660939.75,0.5665421605492816,13711422,0.4818182971831806,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-06-09,KRE,Theme,57.5992329266,55.5065101536,58.5863663101,55.3929898145,63983594,2025-11-29,58.30169989054668,-0.18113802033812682,flat,flat,-4.794353753311244,below,false,below,593.5983426473,0.09350853290131313,-1.2110877232785824,falling,unconfirmed_falling,50550797,1.265728688708904,151477648,0.4223962732772297,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-16,KRE,Theme,56.2567315251,56.2271175236,56.4640295356,54.8352594528,40181707,2025-11-29,57.97466847850334,-0.29653978254895064,flat,flat,-3.014335399867479,below,false,below,592.6449232845,0.09487488260590075,-0.8291506679587737,falling,unconfirmed_falling,47812818.75,0.8403961123919305,151477648,0.2652649254231885,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-23,KRE,Theme,55.9707413523,59.0813312037,59.6030755079,55.8415475246,76748888,2025-11-29,57.74472583519001,-0.366577858625369,flat,flat,2.3146795645455414,above,false,unconfirmed_above,613.21816278,0.09634634912941449,-0.07080632609005598,flat,unconfirmed_flat,57345968.75,1.3383484431937511,151477648,0.5066680729027427,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-30,KRE,Theme,59.3794708061,62.8378901936,63.3546655044,58.6738737471,82210345,2025-11-29,57.67799392305001,-0.37841054064971114,flat,flat,8.946039762468109,above,false,unconfirmed_above,623.6194661216,0.10076319551793336,1.0337937973753832,rising,unconfirmed_rising,65781133.5,1.2497556765269178,151477648,0.5427226134379906,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-07-07,KRE,Theme,62.4204947503,62.4999986443,63.6229911465,61.7645876251,70655136,2025-11-29,57.658123622293346,-0.31790981421870984,flat,flat,8.397559125796034,above,false,above,621.9041984565,0.10049779178114304,0.9064172913187838,rising,unconfirmed_rising,67449019,1.047533930775183,151477648,0.4664393521610528,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-07-14,KRE,Theme,62.4602466973,62.8776421406,63.3049755707,60.2987345801,84403321,2025-11-29,57.779430078066675,-0.17916109254464055,flat,flat,8.823576237503651,above,false,above,625.8533030809,0.10046706126031617,1.4883194384724057,rising,rising,78504422.5,1.0751409705612445,151477648,0.5571998384870618,true,0,0,0,false,false,false,0.7499999999999999,Stage 1, |  |  | 
2025-07-21,KRE,Theme,63.175781743,61.5459519167,63.7472159809,60.457742368,72405243,2025-11-29,57.850755337216675,-0.04274733932548845,flat,flat,6.387464706283827,above,false,above,635.3471101578,0.09686980696491079,0.42053793463897565,flat,unconfirmed_flat,77418511.25,0.9352445795061708,151477648,0.47799291813667455,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-07-28,KRE,Theme,61.844091519,58.4552380387,61.9931613202,57.4266564105,82177185,2025-11-29,57.81971065761334,0.02597114155060568,flat,flat,1.099153513323537,near,false,unconfirmed_near,620.0094260356,0.0942812086139858,-0.4286909746117627,flat,unconfirmed_flat,77410221.25,1.0615805467679116,151477648,0.542503703252641,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-04,KRE,Theme,58.7136256941,59.1906490579,59.7173623554,58.1819434032,78923967,2025-11-29,57.88641168287667,0.07226942050193902,flat,flat,2.253097639163457,above,false,unconfirmed_above,635.4268900492,0.09315099814758701,-1.5109082897220283,falling,unconfirmed_falling,79477429,0.9930362367408739,151477648,0.5210271485070853,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-11,KRE,Theme,59.2800909386,61.2080603673,62.4105567635,58.7881605947,93214186,2025-11-29,57.864741742806665,0.0716700813459808,flat,flat,5.777816549071444,above,false,unconfirmed_above,641.6696665515,0.09538873903179508,-1.0167492556401825,falling,unconfirmed_falling,81680145.25,1.1412098462202478,151477648,0.6153659449478646,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-18,KRE,Theme,61.0490525794,64.4379060597,64.5521929073,60.8105408975,75502119,2025-11-29,57.94223318246999,0.0563533091909528,flat,flat,11.210601525788665,above,false,above,643.534521513,0.10013123446462739,-0.06685311414029098,flat,unconfirmed_flat,82454364.25,0.9156837201616044,151477648,0.4984373602103988,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-08-25,KRE,Theme,64.1596424308,65.1037511717,65.6503404427,63.9012547754,69584835,2025-11-29,58.01478438620333,0.056707660264941194,flat,flat,12.219241802754185,above,false,above,643.2752368659,0.10120668019010316,0.8954024708159721,rising,unconfirmed_rising,79306276.75,0.8774190121086475,151477648,0.45937361662758325,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-01,KRE,Theme,64.308712232,65.0441232512,66.5497282432,63.7919369212,49671990,2025-11-29,58.06998234884334,0.08656967957242559,flat,flat,12.00988982648723,above,false,above,645.4592113931,0.1007718568471813,1.37686996775149,rising,unconfirmed_rising,71993282.5,0.6899531216679834,151477648,0.327916300892129,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-08,KRE,Theme,65.1435031186,64.5869758609,65.3223868801,64.0851075302,68916802,2025-11-29,58.134134780823324,0.08558937779863553,flat,flat,11.099917637727136,above,false,above,655.6012300876,0.09851564166874736,1.151816647774551,rising,rising,65918936.5,1.0454780622863962,151477648,0.4549635072231911,false,0,0,0,false,false,false,0.7499999999999999,Stage 1, |  |  | 
2025-09-15,KRE,Theme,64.7360456621,64.934805397,65.7894722571,62.589440525,107347803,2025-11-29,58.290632892473326,0.14720229861549675,flat,flat,11.398353688804425,above,false,above,663.7,0.09783758535030887,0.513445579293702,rising,rising,73880357.5,1.4529951753414296,151477648,0.7086709122919574,true,0,0,0,false,false,false,0.7499999999999999,Stage 1, |  |  | 
2025-09-22,KRE,Theme,64.65,64.19,65.3,63.195,68074889,2025-11-29,58.401053799189995,0.1583717407905559,flat,flat,9.912400246603587,above,false,above,661.82,0.09699011815901604,-0.6273998962273841,falling,unconfirmed_falling,73502871,0.9261527893243789,151477648,0.4494055056888657,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-29,KRE,Theme,64.47,63.45,64.53,62.305,65365603,2025-11-29,58.63000276178666,0.21209020496838696,flat,flat,8.22104214764744,above,false,above,669.21,0.09481328730891649,-1.2634329807434739,falling,unconfirmed_falling,77426274.25,0.8442302517223345,151477648,0.43151979095952164,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-10-06,KRE,Theme,64.25,60.19,65.02,60.16,98461955,2025-11-29,58.78068941661334,0.24477605779198533,flat,flat,2.397574096822925,above,false,above,653.02,0.09217175584208753,-1.7068457948801457,falling,falling,84812562.5,1.1609359757288313,151477648,0.6500097955046147,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-10-13,KRE,Theme,61.22,59.07,63.84,57.5517,180522746,2025-11-29,58.877696308593336,0.25580892553862883,flat,flat,0.3266155156593603,near,false,unconfirmed_near,664.39,0.08890862294736525,-1.9503539861588906,falling,falling,103106298.25,1.7508411131421837,180522746,1,false,0,1,-0.125,true,false,false,0.25,Stage 4, |  |  | 
2025-10-20,KRE,Theme,59.68,61.22,61.625,59.28,99810482,2025-11-29,59.06222316984,0.2647390289242535,flat,flat,3.6533958837869487,above,false,unconfirmed_above,677.25,0.09039497969730528,-1.521420551489539,falling,falling,111040196.5,0.8988680238871876,180522746,0.552896985070236,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-27,KRE,Theme,61.685,60,61.95,58.93,85989521,2025-11-29,59.44135015415001,0.3562594464603451,flat,flat,0.9398337090278704,near,false,unconfirmed_near,682.06,0.0879688003987919,-1.860255030400853,falling,falling,116196176,0.7400374432287685,180522746,0.4763362119474961,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-11-03,KRE,Theme,59.77,61.01,61.07,58.97,77414671,2025-11-29,59.85414380512668,0.41758177918349976,flat,flat,1.9311214251707551,near,false,unconfirmed_near,670.97,0.09092805937672324,-0.8195534702925268,falling,falling,110934355,0.6978421698129493,180522746,0.42883610356780194,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-11-10,KRE,Theme,61.29,60.92,62.445,60,60119209,2025-11-29,60.192863852493346,0.48048923886247513,flat,flat,1.2080105530259393,near,false,near,671.93,0.09066420609289659,-0.3271175069668281,flat,unconfirmed_flat,80833470.75,0.7437415273919807,180522746,0.3330284428534009,false,0,0,-0.125,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-11-17,KRE,Theme,60.77,61.61,62.175,58.2,95739950,2025-11-29,60.47133565118334,0.541338891466583,rising,unconfirmed_rising,1.882981972458515,near,false,near,659.03,0.09348588076415339,1.0296544170969602,rising,unconfirmed_rising,79815837.75,1.1995106823269546,180522746,0.5303484027436631,true,0,0,-0.125,false,false,false,0.28,Stage 4, |  |  | 
2025-11-24,KRE,Theme,61.52,62.99,63.7983,61.085,54012685,2025-11-29,60.720456268266666,0.5615207181274667,rising,unconfirmed_rising,3.737692157164224,above,false,unconfirmed_above,683.39,0.09217284420316364,0.3933546999649049,flat,unconfirmed_flat,71821628.75,0.752039266444511,180522746,0.299201547709672,true,0,0,-0.125,false,false,false,0.1,Stage 4, |  |  | 
2025-06-09,KTOS,Leader,40.93,41.76,42.73,37.9,13258971,2025-11-29,31.24666666666667,1.571244477172317,rising,rising,33.64625560059738,above,false,above,593.5983426473,0.07035060073409379,3.4902952728551373,rising,rising,10733224,1.2353204405311955,47533384,0.2789401865434197,true,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-06-16,KTOS,Leader,42.19,43.11,44.13,40.83,13660863,2025-11-29,31.796000000000006,1.6919088552326427,rising,rising,35.58309221285693,above,false,above,592.6449232845,0.07274170132274124,4.411722304133845,rising,rising,12173146.75,1.1222129561528533,47533384,0.28739512844278037,true,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-06-23,KTOS,Leader,43.86,45.84,46.9699,39,44539035,2025-11-29,32.42100000000001,1.8190995356349728,rising,rising,41.38983991857128,above,false,above,613.21816278,0.07475316744074605,3.9064938384048626,rising,rising,21097351.5,2.1111197298864743,47533384,0.9370053476520839,true,1,0,0.125,true,false,false,0.9,Stage 2, |  |  | 
2025-06-30,KTOS,Leader,46.39,44.66,47.09,41.87,20639889,2025-11-29,32.976666666666674,1.8494633155174727,rising,rising,35.42909127666022,above,false,above,623.6194661216,0.07161418529435659,2.753148834272876,rising,rising,23024689.5,0.8964242058508541,47533384,0.43421880083269476,false,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-07-07,KTOS,Leader,45.42,51.71,52.5699,42.8067,23229296,2025-11-29,33.805666666666674,2.0457361476425473,rising,rising,52.96252107634811,above,false,above,621.9041984565,0.08314785481162326,4.479046875708219,rising,rising,25517270.75,0.9103362278663756,47533384,0.48869434585174915,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-07-14,KTOS,Leader,50.905,59.12,61.35,49.5362,34210023,2025-11-29,34.914,2.3473437166631093,rising,rising,69.33035458555305,above,false,above,625.8533030809,0.09446303104732187,6.854932313759919,rising,rising,30654560.75,1.1159847723474556,47533384,0.7197051865695065,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-07-21,KTOS,Leader,60.01,59.77,61.43,54.36,23311039,2025-11-29,36.022333333333336,2.6584056694762417,rising,rising,65.9248429215209,above,false,above,635.3471101578,0.09407456025912361,5.865372557546459,rising,rising,25347561.75,0.9196560690891699,47533384,0.49041404247591547,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-07-28,KTOS,Leader,61.19,56.71,61.2899,54.5,18494416,2025-11-29,36.99666666666668,2.8226560973854413,rising,rising,53.28407964681499,above,false,above,620.0094260356,0.09146635134663872,4.4715654140382926,rising,rising,24811193.5,0.745406140982295,47533384,0.3890826708235206,false,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-08-04,KTOS,Leader,57.03,63.88,66.13,56.75,22483776,2025-11-29,38.147000000000006,3.135752552309712,rising,rising,67.45746716648752,above,false,above,635.4268900492,0.10053084154977118,8.075678341255474,rising,rising,24624813.5,0.9130536562236299,47533384,0.47301021109711017,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-08-11,KTOS,Leader,65.95,68.5,72.7,64.59,23102325,2025-11-29,39.30966666666667,3.2562588126251004,rising,rising,74.25739215968929,above,false,above,641.6696665515,0.10675274766865146,5.67781163098112,rising,rising,21847889,1.0574168058067304,47533384,0.4860231495405419,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-08-18,KTOS,Leader,67.69,66.71,69.67,60.71,16771868,2025-11-29,40.39566666666667,3.1400966183574894,rising,rising,65.14147557081202,above,false,above,643.534521513,0.10366188257183091,1.947608799446805,rising,rising,20213096.25,0.8297525422410236,47533384,0.3528439717231157,false,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-08-25,KTOS,Leader,67.66,65.84,69.91,65.64,12150606,2025-11-29,41.478,3.0290467950438145,rising,rising,58.734750952312076,above,false,above,643.2752368659,0.10235121177799249,1.7595939850414941,rising,rising,18627143.75,0.6523064492912393,47533384,0.2556225746519541,false,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-09-01,KTOS,Leader,64.41,64.81,67.41,61.4,10741473,2025-11-29,42.556333333333335,3.005495990629781,rising,rising,52.29225575511675,above,false,above,645.4592113931,0.10040913330544937,1.9554255367461513,rising,rising,15691568,0.6845378995904042,47533384,0.2259774519735435,false,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-09-08,KTOS,Leader,64.84,69.2,69.71,62.33,13060989,2025-11-29,43.95766666666667,3.0464606216303576,rising,rising,57.42418842371069,above,false,above,655.6012300876,0.10555196791005662,0.9989225759737748,rising,rising,13181234,0.9908775612359207,47533384,0.27477507176850696,true,0,0,0,false,false,false,0.9,Stage 2, |  |  | 
2025-09-15,KTOS,Leader,69.45,80.77,82.31,67.9,52699789,2025-11-29,45.807,3.3057178471792334,rising,rising,76.32676228524024,above,false,above,663.7,0.12169654964592434,2.7997034837279813,rising,rising,22163214.25,2.3778044287957916,52699789,1,true,1,0,0.125,true,false,false,0.9,Stage 2, |  |  | 
2025-09-22,KTOS,Leader,80.61,86.28,86.841,78.87,22487336,2025-11-29,47.80333333333333,3.6675551007946345,rising,rising,80.48950561327665,above,false,above,661.82,0.13036777371490738,5.152499738671256,rising,rising,24747396.75,0.908674808391715,52699789,0.4267063763765733,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-09-29,KTOS,Leader,88.95,96.19,98.1186,87.8,19293895,2025-11-29,50.1,4.157384637639231,rising,rising,91.99600798403192,above,false,above,669.21,0.1437366447004677,8.086945372418912,rising,rising,26885502.25,0.7176319348841623,52699789,0.3661095303436604,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-10-06,KTOS,Leader,98.35,94.63,112.572,92.9,30342720,2025-11-29,52.239999999999995,4.550987318769629,rising,rising,81.1447166921899,above,false,above,653.02,0.14491133502802364,8.864174056197946,rising,rising,31205935,0.9723381145285344,52699789,0.5757654931028282,false,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-10-13,KTOS,Leader,97.47,83.12,101.5,81.71,23775349,2025-11-29,53.98366666666666,4.5616615986593105,rising,rising,53.972497854289294,above,false,above,664.39,0.12510724122879635,3.705335619209534,rising,rising,23974825,0.991679772427953,52699789,0.4511469486149176,false,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-10-20,KTOS,Leader,87.28,91.18,92.9325,80.81,16975378,2025-11-29,56.00033333333333,4.450557047321731,rising,rising,62.820459402027396,above,false,above,677.25,0.1346327057954965,2.1259692550380187,rising,rising,22596835.5,0.7512281089093205,52699789,0.322114724216448,true,0,0,0.125,false,false,false,0.9,Stage 2, |  |  | 
2025-10-27,KTOS,Leader,93.07,90.6,94.6,87.91,11409046,2025-11-29,58.093,4.3049996513492825,rising,rising,55.956827845007126,above,false,above,682.06,0.13283288860217576,0.3781785662243775,flat,unconfirmed_flat,20625623.25,0.553149151505034,52699789,0.21649130321944932,false,0,0,0.125,false,false,false,0.7,Stage 1, |  |  | 
2025-11-03,KTOS,Leader,90.825,77.88,91.72,68.65,27178219,2025-11-29,59.580999999999996,3.7848303393213554,rising,rising,30.712811131065276,above,false,above,670.97,0.11607076322339299,-3.849523764065531,falling,unconfirmed_falling,19834498,1.3702499049887726,52699789,0.5157177953786495,false,0,0,0.125,false,false,false,0.7,Stage 1, |  |  | 
2025-11-10,KTOS,Leader,81.425,72.45,82,69,13376455,2025-11-29,60.892999999999994,3.3127871362940273,rising,rising,18.9791930106909,above,false,above,671.93,0.10782373163871238,-5.118661474223404,falling,unconfirmed_falling,17234774.5,0.7761317097592428,52699789,0.2538236917798665,false,0,0,0,false,false,false,0.7,Stage 1, |  |  | 
2025-11-17,KTOS,Leader,72.09,69.14,74.48,64.8,12589519,2025-11-29,62.078,2.998808281517254,rising,rising,11.37601082509101,above,false,above,659.03,0.10491176425959366,-3.2285064830530743,falling,falling,16138309.75,0.7801014601296768,52699789,0.2388912600769616,false,0,0,0,false,false,false,0.7,Stage 1, |  |  | 
2025-11-24,KTOS,Leader,69.42,76.1,77.17,69.14,7287607,2025-11-29,63.405,2.6445080684043565,rising,rising,20.02208027758062,above,false,above,683.39,0.11135661920718769,-3.4577165259776574,falling,falling,15107950,0.48236901763641,52699789,0.138285316474417,true,0,0,0,false,false,false,0.7,Stage 1, |  |  | 
2025-06-09,KWEB,Theme,34.76,34,35.345,33.91,81011247,2025-11-29,32.30974461554667,0.3183694474844399,flat,flat,5.231410537488495,above,false,above,593.5983426473,0.05727778795400357,-0.47982599504108636,flat,unconfirmed_flat,76839061.5,1.0542977154920092,302328174,0.26795798065449233,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-06-16,KWEB,Theme,34.675,33.3,35.0899,33.22,55201651,2025-11-29,32.45712673969333,0.3515406236887756,flat,flat,2.5968819331006245,above,false,above,592.6449232845,0.0561887880781091,-0.6430674533579728,falling,unconfirmed_falling,74965751.25,0.7363582713379399,302328174,0.18258851058982017,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-06-23,KWEB,Theme,33.45,34.48,34.77,33.215,59869945,2025-11-29,32.61320611737333,0.3904870537942265,flat,flat,5.724042818446511,above,false,above,613.21816278,0.056227949680561155,-0.8592188235534851,falling,unconfirmed_falling,73929983.75,0.8098195341480783,302328174,0.19802965832751002,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-06-30,KWEB,Theme,34.2,33.63,34.475,33.43,49690606,2025-11-29,32.73160009525333,0.4298804847662436,flat,flat,2.7447478954044766,above,false,above,623.6194661216,0.0539271171394808,-0.6945630185336675,falling,falling,61443362.25,0.8087221170908498,302328174,0.16435982575676192,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-07-07,KWEB,Theme,33.59,33.86,34.76,33.59,67089949,2025-11-29,32.837666666666664,0.4263562265450011,flat,flat,3.1132946920711047,above,false,above,621.9041984565,0.054445684856344295,-1.0544870475030788,falling,falling,57963037.75,1.157460885493359,302328174,0.2219110052244089,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-07-14,KWEB,Theme,34.21,36.22,36.73,34.102,123388566,2025-11-29,33.04633333333334,0.45595452799229996,flat,flat,9.603687751540752,above,false,above,625.8533030809,0.057872986883186706,0.2078288811226815,flat,unconfirmed_flat,75009766.5,1.6449666724399148,302328174,0.4081279106987892,true,1,0,0.125,true,false,false,0.5499999999999999,Stage 3, |  |  | 
